16.211,-0.649,-0.687,-0.183,43,31.67
423697,-1002.930,100.586,0.488,-0.992,1.160,-2.153,-93.262,-1020.508,-36.621,-0.244,-0.885,-1.664,55,31.69
423728,-998.047,96.680,-10.742,-2.130,3.244,-1.107,-78.125,-1001.465,-43.457,-1.069,-0.450,0.954,55,31.69
423759,-984.375,97.656,-7.324,-1.282,0.198,0.031,-81.055,-1010.742,-52.734,-1.000,-2.565,-1.595,53,31.69
423790,-995.605,105.957,-8.789,-1.580,0.901,1.397,-89.355,-997.559,-36.133,-0.855,0.718,-3.023,54,31.69
423821,-1005.859,103.516,-18.066,-1.275,2.084,-2.550,-80.078,-1003.906,-53.223,-0.611,-2.107,0.176,55,31.69
423852,-1001.465,96.191,-16.113,-3.473,2.992,-1.359,-89.844,-1003.418,-46.387,-0.046,-2.229,-0.679,55,31.69
423883,-993.652,98.145,-12.207,-2.092,2.473,-2.763,-71.289,-1007.812,-42.969,0.153,-3.550,0.855,52,31.69
423915,-986.328,82.520,-16.602,-2.046,3.405,-3.115,-83.496,-1002.930,-47.852,-0.237,-1.191,-1.473,79,31.69
423947,-1008.301,93.750,-17.578,-0.450,-0.756,1.374,-82.031,-1011.230,-48.828,-1.641,0.656,-0.504,53,31.69
423979,-1000.977,91.309,-18.555,-3.359,2.252,-3.069,-83.984,-1016.113,-45.898,-0.092,0.817,0.748,52,31.69
424010,-1003.906,103.516,-20.508,-0.489,0.519,0.931,-78.125,-1020.508,-48.828,0.496,0.824,0.107,51,31.69
424041,-991.699,90.820,-11.230,-0.397,-1.924,2.992,-102.051,-1001.953,-48.340,0.794,-2.855,-3.038,53,31.69
424072,-1005.371,95.215,-14.160,0.450,-1.573,-0.099,-93.750,-1006.836,-46.387,0.962,-0.855,1.107,52,31.69
424104,-986.328,101.563,-20.508,-0.260,1.282,2.038,-78.613,-999.512,-44.922,0.046,1.229,-1.779,52,31.69
424136,-995.117,102.051,-7.812,-1.779,0.916,-1.069,-98.145,-1002.441,-42.969,0.214,0.779,0.008,55,31.69
424167,-1000.977,102.051,-10.254,-0.664,-1.389,0.710,-88.867,-1015.625,-34.180,0.031,1.015,-0.809,53,31.69
424198,-999.512,85.449,-2.930,0.275,-0.885,1.389,-86.914,-997.559,-41.504,-1.061,0.382,0.038,55,31.69
424229,-985.840,102.051,-12.207,2.153,-1.221,1.382,-80.078,-1014.160,-47.363,-0.863,-0.611,3.237,53,31.69
424260,-999.023,110.840,-10.254,-2.137,2.588,-1.405,-89.355,-1013.184,-52.734,0.893,-0.954,0.229,39,31.69
424291,-990.234,91.797,-23.926,-2.214,3.580,-2.374,-89.355,-1003.906,-35.645,0.534,-1.450,0.710,55,31.69
424322,-988.770,95.703,-11.719,1.160,-0.260,2.786,-82.520,-1000.488,-38.086,-0.435,-1.443,-3.595,51,31.69
424353,-997.559,103.027,-14.648,-0.947,-0.176,-0.198,-76.660,-1012.207,-44.922,0.115,-1.130,0.038,54,31.69
424384,-997.070,98.633,-13.672,-0.588,-0.664,1.053,-72.754,-1011.719,-38.574,1.084,0.137,2.733,53,31.69
424415,-985.840,103.027,-14.160,-0.977,3.183,-3.687,-78.613,-1007.324,-54.199,-2.305,-0.405,0.099,55,31.69
424446,-1012.695,99.609,-11.230,-2.031,3.176,-0.168,-82.031,-1010.254,-36.133,-0.153,-1.168,2.130,53,31.69
424477,-994.141,86.914,-13.672,-4.076,2.733,-3.779,-95.703,-1001.953,-49.805,0.885,-2.237,-2.023,53,31.69
424508,-1005.859,94.238,-21.973,-1.313,-1.176,-0.450,-89.355,-1001.465,-41.504,-2.198,0.046,-2.901,41,31.69
424539,-1004.883,93.750,-19.531,-1.061,-1.679,1.099,-71.289,-1012.695,-53.223,0.863,0.092,-0.893,54,31.69
424570,-1011.719,96.680,-21.973,2.687,-0.771,1.328,-84.961,-1000.488,-47.852,0.611,0.916,-1.916,59,31.69
424602,-1003.418,97.656,-20.508,0.183,0.450,-1.740,-79.590,-1008.789,-39.063,0.458,1.298,-0.969,61,31.69
424633,-993.164,100.586,-13.184,2.015,0.847,1.076,-84.473,-1011.719,-39.551,0.580,0.176,-0.618,51,31.69
424664,-996.094,89.844,-20.996,1.672,-1.779,4.290,-87.891,-1008.789,-39.063,-1.214,-1.260,-0.435,55,31.69
424695,-1006.348,102.539,-18.066,-1.496,3.313,-0.718,-96.680,-1002.930,-54.688,-1.382,-0.992,1.130,55,31.69
424726,-998.047,96.191,-17.578,-3.107,4.237,-3.908,-86.914,-1016.113,-44.922,-0.382,-2.336,-0.649,56,31.69
424757,-1002.441,92.285,-22.949,0.176,0.557,1.046,-69.824,-1017.578,-43.457,0.305,-1.038,-1.466,51,31.69
424788,-1000.977,100.098,-26.855,0.099,0.588,-1.389,-93.750,-1003.418,-47.852,0.870,0.244,-4.137,51,31.69
424819,-992.187,103.027,-24.902,-0.389,-1.947,0.962,-100.098,-1016.602,-50.293,-0.649,0.244,-0.473,52,31.69
424850,-997.559,86.426,-31.250,-1.168,3.099,-3.023,-74.219,-1005.859,-50.293,-0.359,-3.405,-0.168,54,31.69
424881,-999.023,91.309,-20.508,-1.519,0.267,-1.603,-85.449,-1013.184,-45.898,-0.863,-1.992,1.260,53,31.69
424912,-1007.324,98.633,-26.367,-2.183,2.931,-2.824,-83.984,-1008.301,-52.734,-0.718,0.359,-0.153,53,31.69
